我是一朵飘零的花：东莞打工妹生存实录,房忆萝,http://dushu.qq.com/intro.html?bid=337442,连载中,670000,都市,1763598,1763598,16011
相爱恨晚,纳兰雪央,http://dushu.qq.com/intro.html?bid=536968,连载中,540000,当代,1933076,1933076,87835
最好的我们（刘昊然、谭松韵主演）,八月长安,http://dushu.qq.com/intro.html?bid=236487,连载中,250000,影视,1943767,1943767,72353
从你的全世界路过,张嘉佳,http://dushu.qq.com/intro.html?bid=244786,连载中,110000,社会,1950645,1950645,36282
麻衣神算子,骑马钓鱼,http://dushu.qq.com/intro.html?bid=752521,连载中,5150000,惊悚,2048691,2048691,286731
民调局异闻录,耳东水寿,http://dushu.qq.com/intro.html?bid=372269,连载中,1280000,悬疑,2065953,2065953,80438
民间山野怪谈,潘海根,http://dushu.qq.com/intro.html?bid=566435,连载中,2490000,惊悚,2670734,2670734,32145
芈月传（全6册）,蒋胜男,http://dushu.qq.com/intro.html?bid=726271,连载中,1330000,情感,3651725,3651725,61211
花千骨,Fresh果果,http://dushu.qq.com/intro.html?bid=359226,连载中,610000,校园,3877594,3877594,115776
三生三世十里桃花,唐七,http://dushu.qq.com/intro.html?bid=182590,连载中,230000,校园,4295748,4295748,152527
微微一笑很倾城,顾漫,http://dushu.qq.com/intro.html?bid=164524,连载中,160000,情感,5720781,5720781,269585
鬼藏人（天黑莫上山，夜半鬼藏人）,李达,http://dushu.qq.com/intro.html?bid=320607,连载中,1240000,悬疑,7745403,7745403,46428
太子妃升职记2：公主上嫁记（上）,鲜橙,http://dushu.qq.com/intro.html?bid=833124,连载中,100000,影视,8069716,8069716,362
欢乐颂（第一季）,阿耐,http://dushu.qq.com/intro.html?bid=181770,连载中,390000,情感,11098173,11098173,3111
欢乐颂（第二季）,阿耐,http://dushu.qq.com/intro.html?bid=194777,连载中,420000,情感,11657765,11657765,12042
开启青少年智慧的150个创意故事,宿春礼 杜延起,http://dushu.qq.com/intro.html?bid=131732,连载中,120000,励志成长,69248761,69248761,1530
十年一品温如言（全集）,书海沧生,http://dushu.qq.com/intro.html?bid=825576,连载中,500000,情感,683935,683935,119618
凉生，我们可不可以不忧伤,乐小米,http://dushu.qq.com/intro.html?bid=536041,连载中,670000,情感,685630,685630,25857
白发皇妃,莫言殇,http://dushu.qq.com/intro.html?bid=544444,连载中,550000,情感,688618,688618,47678
人性的弱点,(美)卡耐基,http://dushu.qq.com/intro.html?bid=814447,连载中,270000,激励,697561,697561,10701
豪门绝恋,古默,http://dushu.qq.com/intro.html?bid=542995,连载中,3750000,社会,701067,701067,27557
大汉情缘：云中歌,桐华,http://dushu.qq.com/intro.html?bid=438716,连载中,620000,情感,718374,718374,16025
十五年等待候鸟,盈风,http://dushu.qq.com/intro.html?bid=146077,连载中,150000,影视,726248,726248,17090
好色男女,李媛媛,http://dushu.qq.com/intro.html?bid=405017,连载中,100000,婚恋,753013,753013,3827
欢乐颂全集（刘涛、王凯主演）,阿耐,http://dushu.qq.com/intro.html?bid=815339,连载中,1130000,影视,771599,771599,21259
那片星空，那片海（全集）,桐华,http://dushu.qq.com/intro.html?bid=624188,连载中,220000,情感,787012,787012,21475
幻城,郭敬明,http://dushu.qq.com/intro.html?ng.com/book/156062.html,已完结,11033412,架空,53991,11033412,7136
儒武争锋,情殇孤月,http://book.zongheng.com/book/578824.html,连载中,11750088,玄幻,42075,11750088,4141
