userName,roomName,category,fans,roomUrl
傻克鱼,又回到了健康哥的生活  晨练！,DOTA2,9317,http://www.douyu.com/shakeyu
寂寞的血哥,blood直播间 失眠、今天不睡了~~,DOTA2,2840,http://www.douyu.com/426055
暴脾气卡尔王卡滨,5500场卡尔王 晚点粉丝团抽水友打,DOTA2,4563,http://www.douyu.com/1535788
猫贼贱copn,我的打法，4 5K的鱼塘看不懂,DOTA2,103,http://www.douyu.com/536243
狂少Caso,大姐姐正在直播CSGO,DOTA2,81,http://www.douyu.com/3297693
登峰女王,TI纪录片 ZSMJ YYF PIS,DOTA2,37908,http://www.douyu.com/474266
不想起床的,"晨练,加25的一天~。~",DOTA2,9046,http://www.douyu.com/3432009
ScLzy,高分局斗战胜佛,DOTA2,15916,http://www.douyu.com/109216
醉舞三千歌,OMG老瘤子新的征程又开始了！,DOTA2,59,http://www.douyu.com/2446982
老舅在此,<老舅>阿托斯流地卜师,DOTA2,1816,http://www.douyu.com/laojiou
Zguang,5000米波上卡尔→_→,DOTA2,80,http://www.douyu.com/488876
迷之靖,"主,播,Dota2,副,播,绝地求生~",DOTA2,713,http://www.douyu.com/602131
卧龙灬丶先生,DOTA+吃鸡！有开黑的吗？,DOTA2,2,http://www.douyu.com/3195912
alitiyu3,WESG2017中国总决赛DOTA2,DOTA2,327,http://www.douyu.com/1129437
Duebassii,美服上分 一个被DOTA耽误的说唱歌手,DOTA2,5,http://www.douyu.com/3384264
只是手有点冷,仙剑奇侠传伍,DOTA2,26,http://www.douyu.com/3120641
loneliness5233,大鱼吃小鱼小鱼吃虾米,DOTA2,985,http://www.douyu.com/3213991
Savior丶m2m,Cheng：有小姐姐是不是很幸福？,DOTA2,7,http://www.douyu.com/3390823
白毛灬,【白毛灬】吃鸡好难啊。。。,DOTA2,64,http://www.douyu.com/baimaodota2
哇擦哇擦,银行辞职，帮上分~,DOTA2,44,http://www.douyu.com/477022
D大桥十六,D大桥十六:国服宗师亚服冲分,守望先锋,215,http://www.douyu.com/3370425
铃羽zz,【铃羽zz】感冒刚好嗓子又发炎了,守望先锋,1971,http://www.douyu.com/lingyuzz
脸脸超甜的,咸鱼打游戏好累_(:з」∠)_,守望先锋,13793,http://www.douyu.com/1435244
丶帝宸清羽,【清羽】神奇睡眠神奇的我,守望先锋,124443,http://www.douyu.com/666199
夏天才不是个死胖子,夏天；早安，法拉拉~~,守望先锋,18221,http://www.douyu.com/688036
沈欲疯,沈欲疯：开开心心冲分！,守望先锋,10644,http://www.douyu.com/978014
逗逗逗新爷,【逗逗逗】坐等命运2PC端！,守望先锋,451,http://www.douyu.com/962555
呱呱呱队长,輸了我就去吃雞,守望先锋,226,http://www.douyu.com/2452683
酷波,【酷波】辅助多学会报点 队友很轻松,守望先锋,3180,http://www.douyu.com/441581
辉宝Orien,国服第二骚—with wuli阿狸·-·,守望先锋,209,http://www.douyu.com/2317364
DouYu腿王丶杜子腾,国服前三十全胜定位效率上分！,守望先锋,6106,http://www.douyu.com/584317
我叫张扑通啊,扑通：哦哈哟owo,守望先锋,3597,http://www.douyu.com/zhangputong
微笑掩饰我的悲觞,【亮亮】带萌新一起玩的开心就好,守望先锋,2438,http://www.douyu.com/1576105
皮皮锦小朋友,【Jin】有意思,守望先锋,10912,http://www.douyu.com/1457999
子昂先生汪汪汪,子昂先生的直播间,守望先锋,223,http://www.douyu.com/3381822
Blacklily的女仆装,见过我穿女仆装—黑百合国服第4,守望先锋,2216,http://www.douyu.com/3406961
