userName,roomName,category,fans,roomUrl
楚月半,你们的初恋已上线~打卡第4天,王者荣耀,69,http://www.douyu.com/chutianqing
声诱少女幂儿,声诱杀手，国服武则天，办卡上车,王者荣耀,75,http://www.douyu.com/818076
上头晖,最强阿珂！加群准备上车,王者荣耀,46,http://www.douyu.com/417783
掠的兰陵王,斗鱼第一打野、,王者荣耀,2911,http://www.douyu.com/3160714
最初的梦想丿是自由,最初的梦想丿是自由的直播间,王者荣耀,0,http://www.douyu.com/3519548
哥哥改变了,貂蝉solo还有谁？？！！,王者荣耀,57,http://www.douyu.com/704229
Rice1590,Rice1590的直播间,王者荣耀,0,http://www.douyu.com/3520811
07CAPF,十年如未死，卷土定重来！,王者荣耀,1,http://www.douyu.com/3519205
小巫妖cc,上星全靠躺！,王者荣耀,14651,http://www.douyu.com/616334
欢宝oo,对不起 我迟到了,王者荣耀,2013,http://www.douyu.com/3191393
回忆的追忆,回忆的追忆的直播间,王者荣耀,0,http://www.douyu.com/3520868
最可爱的楚楚,温柔少女楚，新主播!,王者荣耀,555,http://www.douyu.com/3234807
A隔壁你仔哥哥,A隔壁你仔哥哥的直播间,王者荣耀,1,http://www.douyu.com/3520969
彬哥最强王者,黄金上钻、肉带你嗨求关注,王者荣耀,528,http://www.douyu.com/2922227
小苹果游戏直播,输一局送500,王者荣耀,15,http://www.douyu.com/65404
王者荣耀糖豆,王者荣耀糖豆的直播间,王者荣耀,1,http://www.douyu.com/3520991
高l高,貂蝉专场，跳起来。,王者荣耀,1015,http://www.douyu.com/2437826
小刀星耀,小刀星耀的直播间,王者荣耀,0,http://www.douyu.com/3520877
白夜UU,专注辅助坦克！东皇哪吒！,王者荣耀,261,http://www.douyu.com/3163351
大东北酸菜包子,包子教学:培养你的意识，让你学到真东西,王者荣耀,506,http://www.douyu.com/231663
吴彦祖de表弟,中单甄姬，70%胜率,王者荣耀,8,http://www.douyu.com/512985
書三,一诗，一酒，一剑，一江湖。,王者荣耀,13,http://www.douyu.com/2992837
来自火星的小帅帅,点关注，送限定皮肤,王者荣耀,48,http://www.douyu.com/458484
要娶孙小姐,萌新排位求带!！,王者荣耀,3,http://www.douyu.com/3520777
萌音菟丶,治愈系减压萝莉音❤撩拨你的心,王者荣耀,8326,http://www.douyu.com/2290674
莫假仙,狄仁杰，简单粗暴上王者,王者荣耀,25,http://www.douyu.com/3073763
moshuai1995,moshuai1995的直播间,王者荣耀,0,http://www.douyu.com/3520862
受害者丿干杯,百里守约狙击攻略,王者荣耀,71,http://www.douyu.com/2832688
我是只龙猫,鲁班带你青铜到王者,王者荣耀,169,http://www.douyu.com/946332
LGB叶半仙,带粉。。五排上分，实力躺。叶半仙,王者荣耀,50,http://www.douyu.com/3259872
爷还嗨的起,游戏只不过是个游戏,王者荣耀,177,http://www.douyu.com/518114
木槿花夏凉,点关注加群带粉一起玩！！！,王者荣耀,155,http://www.douyu.com/3412675
HuoLongGuohh,HuoLongGuohh的直播间,王者荣耀,0,http://www.douyu.com/3520810
54188他,青铜开始慢慢爬,王者荣耀,0,http://www.douyu.com/3521066
Seewen柒头,斗鱼最强鲁班？队友眼中刺 敌人提款机,王者荣耀,115,http://www.douyu.com/59976
无情全,无情全：赛季推迟无偿带水友,王者荣耀,17,http://www.douyu.com/2718550
藤立豪,藤立豪的直播间,王者荣耀,1,http://www.douyu.com/3520284
卖油条的男孩,成龙幼儿园第一吕布,王者荣耀,48,http://www.douyu.com/2136275
王者荣耀张大圣,加群加关注免费帮水友上分,王者荣耀,49,http://www.douyu.com/3227482
Holly丶哥,从零开始！小号冲击国服第一马克,王者荣耀,1,http://www.douyu.com/3023676
冇亼悲傷,国服第一路人王。,王者荣耀,29,http://www.douyu.com/702232
小晚晚晚晚呀,洗洗睡吧   梦里什么都有!!!,王者荣耀,270,http://www.douyu.com/2210023
王者逍遥游,疯狂带水友！！！,王者荣耀,1214,http://www.douyu.com/2591590
金小林kor,喜欢玩妲己，什么时候有仙境爱丽丝皮肤啊,王者荣耀,3,http://www.douyu.com/761108
无敌神坑小哀,免费带水友  我已经躺好了……,王者荣耀,401,http://www.douyu.com/wudidakengai
半沙123,新主播甄姬,王者荣耀,0,http://www.douyu.com/3423592
DY杰哥666,杰哥:无敌韩信李白，~,王者荣耀,482,http://www.douyu.com/1939604
大宝雄天下,大宝雄天下,王者荣耀,4,http://www.douyu.com/3520765
魔教教主0,【收100位徒弟】免费上车/诸葛亮/周瑜,王者荣耀,109,http://www.douyu.com/2413770
zsh17756555514,木兰哥哥的直播间,王者荣耀,0,http://www.douyu.com/3337423
我是美丽君,带微信粉丝上分,王者荣耀,67,http://www.douyu.com/3479436
优雅小师妹,优雅小师妹的直播间,王者荣耀,0,http://www.douyu.com/3520797
