userName,roomName,category,fans,roomUrl
久帝-鱼妹,┊‹M› 鱼  妹 ‥ 全能小枪手无所畏惧     ┊,穿越火线,99131,http://www.huya.com/fishgirl
沙漠一条鱼, ￤ 《一条鱼 》  绝地求生-大逃杀！,绝地求生,7820,http://www.huya.com/shamoyitiaoyu
正恒丶唐若琪,  ┊  Kiity  ¨年度只收大宝剑，战为正恒 ”女神,星秀,70701,http://www.huya.com/1727035257
90077-慢慢,┆「 慢  慢 」  为《秦贼有道》加Buf~    ┆7,绝地求生,180931,http://www.huya.com/jiajialol
6341-野子,┆: « 野  子 » 静待时光 心境如明       ┆,起凡：群雄逐鹿,73782,http://www.huya.com/159649874
 渝万-梦菡,║ M°«梦  函»    ✤ 四川一区               ║,穿越火线,13927,http://www.huya.com/94643880
正恒丶安颜,　┊  安  颜 ¨年度只收大宝剑，战为正恒 ”女神,英雄联盟,28076,http://www.huya.com/5515252
China丶里耳,┆  2.«里  耳» : 反正我是新主播                 ,星秀,152416,http://www.huya.com/1848069776
爱拍-无敌小晴,┊   ·‹无敌小晴›·  我在等风，也在等你      ┊,星秀,107488,http://www.huya.com/wudixiaoqing
久帝-输出,┊ ‹G›  输  出  ‥   王 者 荣 耀        ┊,王者荣耀,40413,http://www.huya.com/1025672605
渝万-沐瑶,║ M°«沐  瑶»    ✤ 北京一区               ║,穿越火线,57268,http://www.huya.com/2978588
AzZ丶美如,┃┆ 美  如：  网瘾少女                      ┆┃,地下城与勇士,129169,http://www.huya.com/4305580
久帝-Q蝶,┊10.  ‹Guo果› ‹帝王› ‹Q蝶› ‹KZ› ‹KZ›┊,王者荣耀,67365,http://www.huya.com/1691085789
木槿先生,┃ 明星  木槿菌 ┃国服第一偷家      ,我的世界,136341,http://www.huya.com/mujin2016
天亿-怡姐姐,♀【怡姐姐】   女荣耀新主播双区带粉,王者荣耀,19012,http://www.huya.com/110520250
聆听-阳妹儿,┊  本直播间由夏天冠名 阳妹儿  ‥   童话公主    ┊女,英雄联盟,33769,http://www.huya.com/shijiejie
正恒丶细小软,  ┊  细小软 ¨年度只收大宝剑，战为正恒 ”推荐星秀,星秀,228840,http://www.huya.com/xixiaoruan
御神丶颜兒,┃ DNF   颜兒   ┃美女视频直播     ,地下城与勇士,17387,http://www.huya.com/yanbao
正恒丶Baby,　┊  宝  贝 ¨年度只收大宝剑，战为正恒 ”女神,英雄联盟,93603,http://www.huya.com/lutaitai
鱼塘塘主张年年,┊    新水浒传 在下正是潘金莲           ┊ ,一起看,146158,http://www.huya.com/1547946968
渝万489-云溪,║ M°«云  溪»    ✤ Kimi冠名               ║,穿越火线,93784,http://www.huya.com/xuanzhu2016
RD笑笑,┆ 「 笑  笑 」 笑污婆：其实我不污，但是我想      ┆,星秀,131056,http://www.huya.com/1912130849
影娱-玥酱,┊ ┊玥  酱❤ 元气满满小公举    ┊┊ ,星秀,24818,http://www.huya.com/2009552818
虎牙Tv兔小妖,丨    兔 小 妖  ：看到我的两只小白兔了吗 丨 ,王者荣耀,55309,http://www.huya.com/1968999475
御神丶苏姗,┃ DNF   苏姗   ┃萌萌哒深渊妹子  ,地下城与勇士,16453,http://www.huya.com/sushan
AzZ丶流樱5801,┃┆ 流  樱：  感谢樱家军的陪伴与支持        ┆┃,地下城与勇士,187289,http://www.huya.com/liuying520
AzZ丶棉花鹿宝宝,┊     棉花鹿  ♪　本直播间(오빠)冠名      ┆,星秀,86633,http://www.huya.com/87868885
东辰简单,虎牙直播,CF手游,273270,http://www.huya.com/1740028546
king亚索,┊     King   ‥   第一亚索 每天14:00-21：00   ┊官,英雄联盟,435612,http://www.huya.com/kingv587shuai
呆萌小岳岳,┊    呆萌相声派岳云鹏                  ┊ ,一起看,189840,http://www.huya.com/1547947097
JQK丶阿萌,│« 阿萌 » 讨囍遇见你~                  │,剑灵,116001,http://www.huya.com/5581207
夜夜酱,┃ 火星夜夜·‹手办女神›天使恶魔  ┃,二次元,420411,http://www.huya.com/793919303
Style丶雨霏-90327,┃      综  合  直   播  大  厅     ┃,主机游戏,24477,http://www.huya.com/yufei6
正恒丶啊平,┊【XX冠名】啊  平    ‥〖国服第一李白〗            ┊,王者荣耀,233897,http://www.huya.com/1903020725
阿拉, ┊« 阿拉宝 »　 普天同庆美女主播      ┊,神武2,42230,http://www.huya.com/alabao
WT-果雨,┊ ★° « 果  雨 »  虎牙喊麦男神,星秀,44874,http://www.huya.com/guoyu
就是浪,┊  等待冠名、 浪　哥 ‥招主播应聘QQ1105456618　  ┊  ┊,王者荣耀,10037,http://www.huya.com/2030800938
正恒丶书瑾,　┊  书  瑾 ¨年度只收荧光棒，战为正恒 ”女神+星秀,星秀,73635,http://www.huya.com/1129422551
成心,┊    成  心  ¨  王者荣耀  /           ”,王者荣耀,19672,http://www.huya.com/1779092261
久帝-小阿宇,┊ ‹G›  骚  宇  ‥   王 者 荣 耀        ┊,王者荣耀,165671,http://www.huya.com/141325727
星宇-骚易,虎牙直播,球球大作战,15121,http://www.huya.com/1776832013
yr,┆『失  眠』　绝地求生　单排王者　        ┆22.00,绝地求生,15541,http://www.huya.com/372387328
曼爷,虎牙直播,颜值,18919,http://www.huya.com/1059165140
虎牙暗杠,┆‹G›    暗 杠 ：招收老板冠名              ┆,火影忍者手游,11470,http://www.huya.com/1427362848
虎牙小柔儿,║ 【鸿飞明星】  小   柔：游戏直播厅   　║,新天龙八部,224177,http://www.huya.com/50017758
爱拍-工藤瑶,┊   ·‹ 工藤瑶 ›·  打几把排位              ┊,星秀,1098579,http://www.huya.com/koujiaoyao
虎牙虎帝,      虎  帝  ❤　直播间(美凌格）冠名┆,地下城与勇士,17747,http://www.huya.com/1284580315
正恒丶青娱乐,┊【XX冠名】青娱乐    ‥〖国服第一李白〗只有泉水能杀我┊,王者荣耀,47037,http://www.huya.com/1963997332
AzZ丶佩琳,┊     佩  琳  ♪　千元以上榜一冠名        ┊,星秀,13002,http://www.huya.com/259543347
会长丶祥,┃  天  下  谁  人  不  识  君  ┃,主机游戏,68994,http://www.huya.com/xiangge
渝万-铭泽,┆ M°«铭　泽»      ❤°   绝　地 求　生    ┆,绝地求生,45403,http://www.huya.com/mingze1004
烟儿,┊   ·‹ 烟  儿 ›·  爱拍最美村花            ┊,星秀,193843,http://www.huya.com/yijianzhongqingyiyi
正恒丶大号充电宝,　┊  充电宝 ¨年度只收荧光棒，战为正恒 ”推荐星秀,星秀,12781,http://www.huya.com/2495672
爱拍-姚瑶,┊   ·‹ 姚  瑶 ›·  温情歌手                ┊,星秀,118134,http://www.huya.com/yaoyao815
大腿哥,┆ ‹ 大腿哥 ›  美服登顶路人王         ┆绝地求生,绝地求生,8679,http://www.huya.com/1991373632
正恒YJ-葡萄,┆ 「 葡  萄 」 星秀葡萄带你飞 ！！,星秀,161786,http://www.huya.com/1903321202
东辰-小李青,║　   ‹ 小李青 › ✦  王者荣耀           ║,王者荣耀,21478,http://www.huya.com/1767847912
虎牙TV小旭,║　   ‹ 小  旭 › ✦  王者荣耀           ║,王者荣耀,1396,http://www.huya.com/xxhfqc
Sc、笙笙,┃❤‹笙  笙›： 感谢【地球笙】大哥独家冠名,星秀,52158,http://www.huya.com/shengshengw
铸哥,直播,英雄联盟,76045,http://www.huya.com/1860367478
AzZ丶素素,┃┆ 素  素：  勿忘初心                      ┆┃,地下城与勇士,55520,http://www.huya.com/dnfsusu
蚂蚁-随风,┊ 随    风  ¨ 虎粮收藏家一头  ,主机游戏,44538,http://www.huya.com/zxj24663957
虎牙第一薇恩宇神,┊ ❤ 宇　神 ˋの′王者VN秀你一脸❤   ┊,英雄联盟,3092,http://www.huya.com/2044133633
战歌-西瑶, 「 西瑶 」  第一女李白,王者荣耀,140503,http://www.huya.com/1934817754
相依丶雍和,┆ＧＧ－雍  和◗ 国服最屌航母玩家       ┊,战舰世界,17825,http://www.huya.com/yonghe
雨雾-大雪碧,    ┊   大雪碧 ➩  国服第一吕布      ┊,王者荣耀,2712,http://www.huya.com/32294061
桀楚丶错觉  ,【桀楚90546】错觉加藤鹰金手指 公会招聘Y群+5572010,户外,170423,http://www.huya.com/1932762180
渝万-君若,║ G°«君  若»    ✤ 绝地求生               ║,主机游戏,843078,http://www.huya.com/danji
第一吸血鬼北派,┆‹G›   北 派 ：国服第一吸血鬼                ┆,英雄联盟,18640,http://www.huya.com/beipai
爱拍-追梦,追梦~之家,王者荣耀,3489,http://www.huya.com/lovemeng6
虑夕,虎牙虑夕,王者荣耀,64445,http://www.huya.com/1814421929
A豪,虎牙直播,美食,5323,http://www.huya.com/2077347225
娱加-二萌,┆「 萌  萌 」  为《秦贼有道》加buff     ┆⑺,绝地求生,40505,http://www.huya.com/mengmeng38f
凝聚丶伤感,┊ 伤  感 ¨    游戏明星¨逆战单人秀      ┊,逆战,24601,http://www.huya.com/491564313
刘明辉music,【野马电台】刘明辉MUSIC,颜值,3422,http://www.huya.com/2088755127
阿汤,│　    阿  汤 >  国服李白            │,王者荣耀,404051,http://www.huya.com/1906669796
AzZ丶美呆,┊     美  呆  ♪　本直播间( 皮皮伦 )冠名  ┊,星秀,47609,http://www.huya.com/1298555408
众娱-苏老师-90808,⊱ 苏老师  ‥                            ,绝地求生,32622,http://www.huya.com/1907022573
眼车大神、老六,┊⊱ 老  六 » 眼车大神                    ⊱┊,坦克世界,13512,http://www.huya.com/wotlao6
乔一萌,│ « 一  萌 »     寻  仙       由吴亦凡独家冠名     丨,寻仙手游,6950,http://www.huya.com/2qiao
虎牙ヽ橙子,│【王者荣耀】光幕丶橙子直播中    │颜值美女,王者荣耀,329,http://www.huya.com/2099924463
伊凡,丨    伊    凡  ：杨戬的化身             丨,王者荣耀,20626,http://www.huya.com/yifan20
雄鹰-佳乐,┇  『佳  乐』 丨本直播间由酒霸霸独家冠名 　　　 　　　　　┇,星秀,130114,http://www.huya.com/1397308
南瓜,┃< 南  瓜 >      啦啦冠名            ┃,主机游戏,80143,http://www.huya.com/1797105176
90121-黄踢踢,┊⊱ 踢  踢 » 魔鬼的步伐                  ⊱┊,坦克世界,33976,http://www.huya.com/335546579
gs,丨：《    ｇ  ｓ    》：真实客机飞行模拟丨（1112336119）,主机游戏,17535,http://www.huya.com/capseven
寡妇村村長,┊    赵本山徒弟小品说我丑的很多你算老几┊ ,一起看,255539,http://www.huya.com/1539985986
心灯,❤心灯直播间❤,大话西游,14099,http://www.huya.com/xindeng
樱霄,┆「本直播由痴梦冠名」 樱  霄：十项全能声优小姐姐 ┆下午5-凌晨3点直播,绝地求生,4852,http://www.huya.com/2092440757
MH丶小晶,┊☞欧美风我有我的调调12-14 20-23┊好,星秀,43997,http://www.huya.com/hazejing
正恒丶带土,┊【XX冠名】带  土    ‥〖王者荣耀〗                ┊,王者荣耀,13836,http://www.huya.com/1050867796
乐乐,║3013 — 绿圈女神 — 乐  乐 — 乐  乐  ║19409,魔兽DOTA1,14407,http://www.huya.com/xiaolezi
JQK丶猎魂,│« 猎魂 »  终生等候，换不来你刹那凝眸  │,守望先锋,14903,http://www.huya.com/liehun
一念,醉念的直播间,英魂之刃口袋版,312,http://www.huya.com/2083328459
一碗蛋炒饭,┆‹G›   蛋炒饭 ：招收老板冠名              ┆,天天狼人杀,16599,http://www.huya.com/dcfan
黑影君,┊    名侦探柯南经典日漫                ┊ ,动漫,174930,http://www.huya.com/1540107982
5980丶云中,┃【云  中】今夕何夕，却似当年！      ┃,主机游戏,86461,http://www.huya.com/angel946
影娱-RK丶吉他王,┊★  Ｒ　Ｋ  ★  “无影手”  电吉他王子   ┊,星秀,25962,http://www.huya.com/372354376
麋鹿,┊    黑帮斗争 谁是揸fit人              ┊ ,一起看,71226,http://www.huya.com/1548055096
轩辕-菱子,YT－菱子的1号直播间,酷玩,21547,http://www.huya.com/2001070380
第一卡特丶思洋,   ┊ 思  洋   国服第一卡特！        ┊,英雄联盟,1840,http://www.huya.com/2100831529
CG丶胖仔,④ «小炎»«浩冉»«小炎»«余生»         ║,王者荣耀,539,http://www.huya.com/1937577484
正恒丶水水,  ┊  水  水 ¨年度只收荧光棒，战为正恒 ”推荐星秀,星秀,165729,http://www.huya.com/aishuishui
东辰-董小软,┋ ♀ 董小软 ღ 全国冠军第一女AK              ┋,穿越火线,122673,http://www.huya.com/akruan
娱加-娃娃菌,║「 8526 冠名」　娃娃菌：唱粤语给你听啊　　　║,星秀,42179,http://www.huya.com/chinababy
Sc、公主,┃❤‹公  主›： 感谢【听你笑】独家冠名 不太霸道的我也不简单^_^,星秀,98029,http://www.huya.com/1648110448
AzZ丶小扎扎,┊     扎  扎  ♪　本直播间（宏逍哥）冠名  ┊,星秀,2716,http://www.huya.com/335825502
小仙女baby,　　  　♬»>  小仙女： 聆听天籁,星秀,77040,http://www.huya.com/1892903564
爱拍-安柔,┊   ·‹ 小安柔 ›·  新妹子，求守护          ┊,星秀,203866,http://www.huya.com/xcdxar
爱拍-史努比,丨    史 努 比  ：素颜海归萌妹纸         丨,王者荣耀,12268,http://www.huya.com/1959138536
炫舞メ小小雨,│T1【     飞 翔 复 古     】│,其他直播,65144,http://www.huya.com/411553603
MH丶哄哄,│  »> ❥. 国服达摩  . 为你而唱新歌声              ┊舞,王者荣耀,21880,http://www.huya.com/1970048008
蕃茄,丨    蕃    茄  ：萌到你软               丨,王者荣耀,3841,http://www.huya.com/yyfanqie
典狱司-洛城花,║ 男神                ║,剑网3,144,http://www.huya.com/jsxh1543110
黑先生,颜值黑先生直播间欢迎你们！求订阅！粉丝QQ群469758523,颜值,50301,http://www.huya.com/1387376797
有才个性签名,虎牙直播,酷玩,2101,http://www.huya.com/1814430998
爱拍-Y阳,┇    Ｙ  阳 ：  单机超级爱好者！！    ┋,主机游戏,143859,http://www.huya.com/hyyyang
诠释三国,║3013 —三国雪明星—诠释三国—诠释三国 ║12494,魔兽DOTA1,21747,http://www.huya.com/quanshisanguo
娱乐人姚总,娱乐人姚总,美食,2557,http://www.huya.com/2021702425
久帝-永恒佳佳,┊ ‹M›  永恒佳佳  ‥   王 者 荣 耀        ┊,王者荣耀,6092,http://www.huya.com/milu299
月宝,┃    月 宝 ： 迷你世界                   ,迷你世界,1641,http://www.huya.com/minilove
国服赵云,║❤»>Wz ‹ 梦枪 › ✦  王者国服赵云        ,王者荣耀,1103,http://www.huya.com/1982926650
MH丶大微,┊ ☞ 舞动青春               13-16┊舞,二次元,148533,http://www.huya.com/1608495908
A豪,虎牙直播,美食,5323,http://www.huya.com/2077347225
90303-上帝,┗  ┛ ‹上  偙›  小 火 法               │,魔兽世界,46941,http://www.huya.com/shangdi
无罪哥哥,┊【XX冠名】无  罪    ‥〖王者荣耀〗                ┊,王者荣耀,47896,http://www.huya.com/1463282432
渝万-暖小暖,║ M°«暖小暖»    ✤ 闹闹大大冠名           ║,穿越火线,73256,http://www.huya.com/7942658
神狼老大,神狼老大,酷玩,13496,http://www.huya.com/1949053113
虎牙365蓝莓,┃ ‹蓝  莓›           守望大神┃,主机游戏,32957,http://www.huya.com/biulanmei
晶晶沙画, ┊　50000：晶晶美女现场制作沙画,二次元,505792,http://www.huya.com/50001171
正恒、雪儿,┆ ‹ 雪  儿 ›  36D的雪儿让你无法自拔  ┆,星秀,253723,http://www.huya.com/1762821327
微微爱宝宝,┊    丧尸来了·搞笑奇葩僵尸            ┊,一起看,199499,http://www.huya.com/1548056980
爱拍-柳柳,   柳  柳  ¨  愿有情人终成眷属            ,星秀,300701,http://www.huya.com/6love
扶苏, ‖      《 扶 苏 直 播 间 》      ‖,绝地求生,21606,http://www.huya.com/2072992944
打锐雯的墨鱼君,║　【 墨  鱼 】   国服第一女瑞文       ║,英雄联盟,224189,http://www.huya.com/moyujun
教官,丨『 英魂之刃 』ˆˆ教官：英雄之刃英雄海 丨,英魂之刃,15790,http://www.huya.com/jiaoguan2015
冥界,︱     冥界◗                              |,魔兽DOTA1,133347,http://www.huya.com/mingjie
久帝-何筱,┊⑾ ‹晓王› ‹战心› ‹何筱› ‹半夏› ‹传情› ┊,穿越火线,23631,http://www.huya.com/hexiao
地狱ヽ妖妖,┊    全程无尿点！好莱坞动作大片        ┊,一起看,284216,http://www.huya.com/1584974696
6341-妩媚君,┆: « 艳  君 » 由君家の辛爷冠名┆【大师赛&春季赛冠军】,起凡：群雄逐鹿,125796,http://www.huya.com/yanjun1224
正恒丶景颜,  ┊  景  颜 ¨年度只收大宝剑，战为正恒”美女,英雄联盟,56615,http://www.huya.com/35826342
维妮-小狐狸,┊久处不厌┊ 维妮家族  声控小仙 ┊,问道,1750318,http://www.huya.com/anni90085
 赛事,S7回顾2,英雄联盟,3964,http://www.huya.com/1758878949
 AzZ丶萌宝,┃┆ 萌  宝：  一切只因遇见你                ┆┃,地下城与勇士,37689,http://www.huya.com/1159374178
蚂蚁-赛亚龙,┊ 赛 亚 龙  ¨ 励志做超级明星,主机游戏,100091,http://www.huya.com/saiyalong
渝万489-咬咬,║ M°«咬  咬»    ✤ 东部大区               ║,穿越火线,39583,http://www.huya.com/489yao
Baymax,┃Ｓ°【BayMax】  Newbee职业队员┃,守望先锋,2513,http://www.huya.com/162311774
MH、开奔驰的乌龟,户外开奔驰的乌龟,星秀,256564,http://www.huya.com/kaibenchiwugui
渝万-大大,┆ G°«大　大»　 　 ❤°   战　为 渝　万    ┆,绝地求生,1044511,http://www.huya.com/dada2
先锋GJ丶空城男刀,┊【心雨冠名】空  城 ¨男刀专场             ┊ 24-08 ┊,英雄联盟,32006,http://www.huya.com/kongchengez
东辰-龙太子,║　   ‹ 龙太子 ›✦ 职业后羿             ║,王者荣耀,285188,http://www.huya.com/1298126131
音音哇,│【二次元音】音：由时间冠名。  │美女推荐,二次元,13572,http://www.huya.com/345320925
正恒丶美叮,  ┊  美　叮 ¨年度只收荧光棒，战为正恒 ”推荐星秀,星秀,41269,http://www.huya.com/loldingdang
渝万-孤独,║ G°« 孤独 »    ❤° 虎牙第一天空王       ║,地下城与勇士,51999,http://www.huya.com/good90409gd
般若梦,2086103512yy的1号直播间,王者荣耀,11771,http://www.huya.com/2086103512
聆听、嘉亮,┊   嘉  亮  ❤ ‥ 新音乐流行风向标              ┊,星秀,27476,http://www.huya.com/1582725986
AzZ丶抱抱,┃┆ 抱  抱：  教囤货倒卖压价炒作白手垄断月入50亿,地下城与勇士,54511,http://www.huya.com/890403844
中华丶战栗,┆ G°«战　栗»      ❤°   主　机 游　戏    ┆,反恐精英Online,17722,http://www.huya.com/mocha0214
狂小嗔,┊  「王者小嗔」直播间由浩哥，二到正无穷冠名  ┊,英雄联盟,12738,http://www.huya.com/389012365
茵茵夏木,┊   ·‹茵茵夏木›·  新妹子，求守护          ┊,星秀,2678,http://www.huya.com/1831864030
佰君丶大圣,│魔幻王子【大　圣】 由无限复活独家冠名     │,星秀,129628,http://www.huya.com/dashengmoshu
Ｃｗ-余温,┇     余温     ¨备战年度,球球大作战,33955,http://www.huya.com/9998073
AzZ丶果冻,┃┆ 果  冻：  全职业教学主播                ┆┃,地下城与勇士,75159,http://www.huya.com/9629972
他们罗罗兵,虎牙直播,酷玩,2873,http://www.huya.com/2010231172
潇洒哥,┊大神推荐厅：  潇洒哥    坦克世界      ┊  ,坦克世界,19022,http://www.huya.com/332129653
娱加-娜娜,┆「 娜  娜 」  我是你的大白兔          ┆4,英雄联盟,338691,http://www.huya.com/952363195
MH、杰森哥,110110,星秀,306577,http://www.huya.com/520yuwang
渝万-起点丶987,┆ G°«起　点»　 　 ❤°   战　为 渝　万    ┆,绝地求生,5483,http://www.huya.com/1675344384
爱拍-萬大爷,┇    萬大爷 ：  由青鸟冠名            ┋,我的世界,82381,http://www.huya.com/marlboro1103
清风二表哥,║「Joker璜冠名」 二表哥：我你们的小谜弟　　　║,星秀,30307,http://www.huya.com/15544393
窜天猴丶龙少,║　   ‹ 龙  少 ›✦ 职业窜天猴           ║,王者荣耀,169401,http://www.huya.com/liu546315730
久帝-佳明,┊王者荣耀  ‹佳明›  ＜微信大区招募主播＞┊,王者荣耀,42847,http://www.huya.com/2062851141
苏柒柒,┊   ·‹ 苏柒柒 ›·  人美歌甜             ┊,星秀,20322,http://www.huya.com/1695709887
追梦-苏瑾,┊ 苏    景 ‥王者35星全能妹纸,王者荣耀,2567,http://www.huya.com/1982779472
集梦九九,┊┊   ✻集梦九九✻甜美歌声霸气美女   ┊┊,星秀,45332,http://www.huya.com/1950431856
卡巴斯基～,┆‹G› 卡巴斯基 ：招收冠名老板              ┆,决斗之城,27460,http://www.huya.com/209919035
神猴孙悟空小陀螺,┆神猴::: 三分钟必拿一血       ┆,英雄联盟,46030,http://www.huya.com/lw198911
主播小贞,┊    许氏兄弟￣∇￣鬼马喜剧23333       ┊ ,一起看,84088,http://www.huya.com/1584753796
正恒丶颖儿,  ┊  颖  儿 ¨年度只收大宝剑，战为正恒”推荐,英雄联盟,28453,http://www.huya.com/10211867
正恒丶KiMi,  ┊  Ｋ imi ¨年度只收荧光棒，战为正恒 ”推荐星秀,星秀,81667,http://www.huya.com/615180000
晚宝宝,┇    晚宝宝 ：  手机版我的世界        ┇,王者荣耀,123792,http://www.huya.com/1907591607
爱拍-傲天,丨    傲　　天  ：坐车带你飞             丨,王者荣耀,51990,http://www.huya.com/1675179263
MyTh千影,┃⊱ 影  丶‥    江湖漫漫 唯影作伴       ┃,天涯明月刀,8196,http://www.huya.com/ansha
4601-孔孔,┊ 7 楼 ❤孔孔 &Summer 不忘初心~,坦克世界,7737,http://www.huya.com/kongkong520
AzZ丶梦雪,┃┆ 梦  雪：  视频萌妹子                    ┆┃,地下城与勇士,5882,http://www.huya.com/303007298
正恒丶月月,┊【多多冠名】月  月    ‥〖王者荣耀〗                ┊,王者荣耀,15817,http://www.huya.com/2034285847
久帝-丸子,┊⑹ ‹晴儿› ‹面面› ‹丸子› ‹安然› ‹天奇› ┊,穿越火线,14919,http://www.huya.com/jiudiwanzi
北岛的诗,┊    童星系列 释小龙臭屁文来啦         ┊ ,一起看,157406,http://www.huya.com/1540001523
爱拍-女王七,   七  鸽  ¨  跟姐走，姐姐是杀手,绝地求生,75364,http://www.huya.com/cat77
傲珊-风筝,┆ [风  筝] ➪ 国服最强吕布唯求一败！,王者荣耀,20321,http://www.huya.com/fenzheng
娱加-小娘子,┆「 小娘子 」  约你看电影 秦贼有道     ┆14,英雄联盟,20255,http://www.huya.com/1789901562
AzZ丶天天,┊     天  天  ♪　本直播间（我的天！机械）冠名┊,星秀,51609,http://www.huya.com/2046697178
爱拍-潇潇,   潇  潇  ¨  无情老光辉         ,英雄联盟,39586,http://www.huya.com/hongyan1
正恒YJ-MC宇航,┆ 「 宇  航 」 请叫我电竞杨坤,星秀,143366,http://www.huya.com/mcyuhang
暴力,德来文。大号封了。以后这个号直播,酷玩,934,http://www.huya.com/891758613
MH丶香宁,┊ ☞ 电竞林志玲 MC 好声音        ┊MC,星秀,20594,http://www.huya.com/yuxiok
橘子哥,┊ 橘 子 哥 ‥国服百星职业,王者荣耀,56507,http://www.huya.com/1913062809
EL-阿绿草莓味,❤　 ［不语］,颜值,49044,http://www.huya.com/2023279104
天帝-大维,┊ ‹G›  大  维  ‥   绝 地 求 生     ┊,绝地求生,158095,http://www.huya.com/daiwei
正恒YJ-叶子,┆ 「 叶  子 」 我叫叶子啊~！    ,星秀,2648,http://www.huya.com/2048352344
包蛋超人,┊    搞怪活宝张卫健(￣▽￣)            ┊,一起看,116696,http://www.huya.com/1547946978
小情哥,┆ 「 小情哥 」 唱响未来！！！,星秀,54483,http://www.huya.com/4186852
零一c,┃┊  零  一  ♪　国服第一琴女      ┊┃,英雄联盟,12977,http://www.huya.com/lingyic
邻家少女,┊    神雕侠侣古天乐版                  ┊,一起看,145636,http://www.huya.com/1584973649
众娱-小一,   ┊⊱ 小  一 » 可以飞的舞蹈       ⊱┃,星秀,7674,http://www.huya.com/1792583909
久帝-陌陌,┊ ‹M›  陌  陌  ‥   王者大二萌妹       ┊,王者荣耀,32251,http://www.huya.com/367214128
众娱-青橙-90808,⊱ 青　橙 ‥ 钢枪萌妹花样吃鸡        ,绝地求生,30024,http://www.huya.com/4937229
流年、小盆友,┆ 　小盆友     :::    心属云薇,魔兽DOTA1,5742,http://www.huya.com/21427210
话社-六个橙-CNXZ,┆« 六个橙 » ：橙橙橙橙橙橙               ┆,绝地求生,17150,http://www.huya.com/255029134
正恒丶梦娜,  ┊  梦  娜 ¨年度只收大宝剑，战为正恒 ”女神,英雄联盟,33616,http://www.huya.com/1629231406
【渝万】浩阳,┆ G°«浩  阳 »° 公子冠名 逆 战 网 通    ┆,逆战,6340,http://www.huya.com/hyang
缘起缘落,缘起缘落实力包中！,QQ飞车,1292,http://www.huya.com/yuanluo
Huya丶薄荷,┃┊   薄  荷  ♪  薄荷之后再无凤凰   ┊┃,英雄联盟,35885,http://www.huya.com/1162291014
神话3923-牙哥,═❀ ° 牙哥  °❀   改装宝石,QQ飞车,287245,http://www.huya.com/38958232
聆听丶嘉嘉,┊   嘉  嘉  ❤‥ 虎牙直播音乐课代表           ┊,星秀,239624,http://www.huya.com/jiajia123
安久熙,┇    安久熙    ¨备战年度,星秀,67976,http://www.huya.com/xiaotianshixiaoxi
MH、Mc阿建 ,拥我,星秀,544999,http://www.huya.com/157452366
聆听-玉晟青铜5OB,┊　  玉晟OB  ‥   宇宙最强史诗战役场均150人头 ┊官,英雄联盟,102289,http://www.huya.com/wangzhesheng
耗子,虎牙直播,户外,561,http://www.huya.com/2073178700
虎牙ai欲-远古我最叼,┠【辉煌】招聘主播Y群：14520129 ┨,地下城与勇士,54376,http://www.huya.com/funyun
MH丶樱木,┆☞« 樱  木 »  荣  耀  男  神   　     ┊,王者荣耀,14373,http://www.huya.com/1874601870
-若凌Provence-,┊    舌尖上的地球 吃遍华夏美食风赏     ┊ ,一起看,198289,http://www.huya.com/1584769674
1577-兮儿, ┊« 兮 儿 »  尬舞 天籁之音 唯我专属    ┊,星秀,25291,http://www.huya.com/2071535941
紫宸,┆«紫  宸» 乄【千元榜冠名一周】,王者荣耀,4202,http://www.huya.com/1135655646
牛丿浮华落尽灬,┆ 〈北辰冠名〉牛  牛 ¨王者归来混世牛魔王哈哈哈┆,御龙在天,6291,http://www.huya.com/16191715
巨星-三秒龙,┊[ 三秒龙 ] 风雨患难，我们同行       ┊,星秀,178733,http://www.huya.com/2005102796
桀楚丶告白 ,┆ 告  白  ::: 感谢官人                  ┆,麻将,11216,http://www.huya.com/1919845198
正恒YJ-神奇小王,┆ 「神奇小王」 新主播求订阅！！！               ,星秀,25555,http://www.huya.com/2054846654
久帝-毁瞬,┊‹G› 毁  瞬 ‥ 我认真起来我自己都打   ┊,穿越火线,7657,http://www.huya.com/huishun
白花花,白花花的1号直播间,颜值,56238,http://www.huya.com/baiseyingsuhua2016
东辰-祁妙,┋ ♀ 祁　妙 ღ 山东一区声优小萌妹            ┋,绝地求生,121889,http://www.huya.com/98086666
抓坏蛋的小流氓,┊    僵尸道长·珍藏英叔僵尸剧          ┊ ,一起看,111385,http://www.huya.com/1584974689
609-梵音,┃ 梵  音 ┃天龙八部手游第一操作手,天龙八部手游,61046,http://www.huya.com/4102255
聆听-鑫哥卡萨丁,┊  　鑫  哥  ‥   国服第一卡萨丁               ┊,英雄联盟,24727,http://www.huya.com/1374806519
阿萱,┊   阿  萱 ➩　女王者的不归路    ┊,王者荣耀,15134,http://www.huya.com/1558547224
爱拍-小都,┇  小  都 ：    NBA2K18               ┋,主机游戏,50432,http://www.huya.com/duxiaolan
余温,☆ .┃ ＊ ♨ 余温 的直播间 ┇ ┃,王者荣耀,13613,http://www.huya.com/1937358312
小黑不黑,·主机大神     小黑　      -  带你畅玩 恐怖的世界,主机游戏,23561,http://www.huya.com/153017768
